params,episode,cumulative_reward,mean_waiting_time
"start_epsilon:0.8,decay_rate:0.02",65,23.0,3.582825595119294
"start_epsilon:0.8,decay_rate:0.02",66,-433.0,3.4890744147339614
"start_epsilon:0.8,decay_rate:0.02",67,321.0,3.7624759410037916
"start_epsilon:0.8,decay_rate:0.02",68,111.0,3.9763984482489225
"start_epsilon:0.8,decay_rate:0.02",69,-20.0,3.6629304929973676
"start_epsilon:0.8,decay_rate:0.02",70,79.0,3.75898003519151
"start_epsilon:0.8,decay_rate:0.02",71,-73.0,3.465808219026089
"start_epsilon:0.8,decay_rate:0.02",72,-159.0,3.491968963413957
"start_epsilon:0.8,decay_rate:0.02",73,210.0,3.0160867193508145
"start_epsilon:0.8,decay_rate:0.02",74,-71.0,3.410038606359138
"start_epsilon:0.8,decay_rate:0.02",75,79.0,3.467707599596943
"start_epsilon:0.8,decay_rate:0.02",76,-735.0,3.099442044368197
"start_epsilon:0.8,decay_rate:0.02",77,755.0,3.5304032763781827
"start_epsilon:0.8,decay_rate:0.02",78,-120.0,3.202421435414099
"start_epsilon:0.8,decay_rate:0.02",79,36.0,3.181082184800832
"start_epsilon:0.8,decay_rate:0.02",80,-551.0,3.0159531150157926
"start_epsilon:0.8,decay_rate:0.02",81,621.0,2.985971387397181
"start_epsilon:0.8,decay_rate:0.02",82,-161.0,2.946281876830257
"start_epsilon:0.8,decay_rate:0.02",83,-92.0,3.2957119670083044
"start_epsilon:0.8,decay_rate:0.02",84,-207.0,2.7524997004132956
"start_epsilon:0.8,decay_rate:0.02",85,466.0,3.154829467018735
"start_epsilon:0.8,decay_rate:0.02",86,-324.0,2.5904058746698033
"start_epsilon:0.8,decay_rate:0.02",87,230.0,2.673566980200013
"start_epsilon:0.8,decay_rate:0.02",88,97.0,2.8255814503170553
"start_epsilon:0.8,decay_rate:0.02",89,-182.0,2.7952752989948677
"start_epsilon:0.8,decay_rate:0.02",90,114.0,2.6851467975895793
"start_epsilon:0.8,decay_rate:0.02",91,30.0,2.781277020034064
"start_epsilon:0.8,decay_rate:0.02",92,-79.0,2.6733074057389388
"start_epsilon:0.8,decay_rate:0.02",93,66.0,2.528701805989786
"start_epsilon:0.8,decay_rate:0.02",94,48.0,2.5907526812527317
"start_epsilon:0.8,decay_rate:0.02",95,-165.0,2.8043657526376813
"start_epsilon:0.8,decay_rate:0.02",96,-21.0,2.658807978475897
"start_epsilon:0.8,decay_rate:0.02",97,192.0,2.6998592056758284
"start_epsilon:0.8,decay_rate:0.02",98,-125.0,2.5751193486813406
"start_epsilon:0.8,decay_rate:0.02",99,11.0,2.440292063574646
"start_epsilon:0.8,decay_rate:0.03",0,-3038.0,18.623487601375597
"start_epsilon:0.8,decay_rate:0.03",1,497.0,17.03806669364058
"start_epsilon:0.8,decay_rate:0.03",2,855.0,16.208148408149153
"start_epsilon:0.8,decay_rate:0.03",3,-1540.0,15.481685451002813
"start_epsilon:0.8,decay_rate:0.03",4,863.0,14.296519814252715
"start_epsilon:0.8,decay_rate:0.03",5,240.0,14.894534551257381
"start_epsilon:0.8,decay_rate:0.03",6,-4425.0,13.338558712956628
"start_epsilon:0.8,decay_rate:0.03",7,2697.0,13.567034665135825
"start_epsilon:0.8,decay_rate:0.03",8,1413.0,13.26237112115945
"start_epsilon:0.8,decay_rate:0.03",9,-1901.0,13.084962838628636
"start_epsilon:0.8,decay_rate:0.03",10,2924.0,12.454894179528212
"start_epsilon:0.8,decay_rate:0.03",11,-784.0,12.099975433400129
"start_epsilon:0.8,decay_rate:0.03",12,1112.0,12.026065790124298
"start_epsilon:0.8,decay_rate:0.03",13,-812.0,11.429652731617482
"start_epsilon:0.8,decay_rate:0.03",14,1191.0,10.649016981191755
"start_epsilon:0.8,decay_rate:0.03",15,-3459.0,10.573615907247122
"start_epsilon:0.8,decay_rate:0.03",16,2615.0,10.521858315917184
"start_epsilon:0.8,decay_rate:0.03",17,607.0,9.93497635571729
"start_epsilon:0.8,decay_rate:0.03",18,-530.0,9.879370244914673
"start_epsilon:0.8,decay_rate:0.03",19,88.0,9.12073537899625
"start_epsilon:0.8,decay_rate:0.03",20,-1016.0,8.496310594007891
"start_epsilon:0.8,decay_rate:0.03",21,1848.0,7.812835926574588
"start_epsilon:0.8,decay_rate:0.03",22,93.0,7.6078160866669755
"start_epsilon:0.8,decay_rate:0.03",23,-2397.0,7.936364529289652
"start_epsilon:0.8,decay_rate:0.03",24,1809.0,8.642358285485846
"start_epsilon:0.8,decay_rate:0.03",25,469.0,7.859748540614334
"start_epsilon:0.8,decay_rate:0.03",26,-186.0,7.105494394974586
"start_epsilon:0.8,decay_rate:0.03",27,385.0,6.662784680022778
"start_epsilon:0.8,decay_rate:0.03",28,95.0,6.006874898234453
"start_epsilon:0.8,decay_rate:0.03",29,-2203.0,6.4520338849400485
"start_epsilon:0.8,decay_rate:0.03",30,643.0,5.6904102690423946
"start_epsilon:0.8,decay_rate:0.03",31,1756.0,5.444118402576384
"start_epsilon:0.8,decay_rate:0.03",32,-224.0,5.425406027309936
"start_epsilon:0.8,decay_rate:0.03",33,140.0,5.074546320523607
"start_epsilon:0.8,decay_rate:0.03",34,-46.0,5.170311676525827
"start_epsilon:0.8,decay_rate:0.03",35,-565.0,5.153396382502255
"start_epsilon:0.8,decay_rate:0.03",36,714.0,4.740451657080404
"start_epsilon:0.8,decay_rate:0.03",37,-937.0,4.631745799245953
"start_epsilon:0.8,decay_rate:0.03",38,796.0,5.091788423208401
"start_epsilon:0.8,decay_rate:0.03",39,43.0,4.095628204960254
"start_epsilon:0.8,decay_rate:0.03",40,64.0,4.5808195374474305
"start_epsilon:0.8,decay_rate:0.03",41,-47.0,4.493283505324111
"start_epsilon:0.8,decay_rate:0.03",42,88.0,4.461306282747783
"start_epsilon:0.8,decay_rate:0.03",43,-258.0,4.136273770844678
"start_epsilon:0.8,decay_rate:0.03",44,281.0,4.136136761419497
"start_epsilon:0.8,decay_rate:0.03",45,-188.0,4.104723897621908
"start_epsilon:0.8,decay_rate:0.03",46,96.0,3.6060819948952267
"start_epsilon:0.8,decay_rate:0.03",47,45.0,3.8291876206453748
"start_epsilon:0.8,decay_rate:0.03",48,-34.0,3.8743073413317672
